,iso3,loage,hiage,women,year
19905,VEN,85,89,24,1995
19906,VEN,90,94,10,1995
19907,VEN,95,99,3,1995
19909,VEN,15,19,1220,2000
19910,VEN,20,24,1107,2000
19911,VEN,25,29,983,2000
19912,VEN,30,34,958,2000
19913,VEN,35,39,890,2000
19914,VEN,40,44,706,2000
19915,VEN,45,49,557,2000
19916,VEN,50,54,451,2000
19917,VEN,55,59,360,2000
19918,VEN,60,64,285,2000
19919,VEN,65,69,218,2000
19920,VEN,70,74,153,2000
19921,VEN,75,79,101,2000
19922,VEN,80,84,59,2000
19926,VEN,80,NA,NA,2000
19923,VEN,85,89,31,2000
19924,VEN,90,94,14,2000
19925,VEN,95,99,5,2000
19927,VEN,15,19,1343,2005
19928,VEN,20,24,1216,2005
19929,VEN,25,29,1103,2005
19930,VEN,30,34,978,2005
19931,VEN,35,39,953,2005
19932,VEN,40,44,883,2005
19933,VEN,45,49,698,2005
19934,VEN,50,54,547,2005
19935,VEN,55,59,438,2005
19936,VEN,60,64,343,2005
19937,VEN,65,69,263,2005
19938,VEN,70,74,189,2005
19939,VEN,75,79,126,2005
19940,VEN,80,84,76,2005
19944,VEN,80,NA,NA,2005
19941,VEN,85,89,40,2005
19942,VEN,90,94,19,2005
19943,VEN,95,99,7,2005
19945,VEN,15,19,1361,2010
19946,VEN,20,24,1337,2010
19947,VEN,25,29,1210,2010
19948,VEN,30,34,1096,2010
19949,VEN,35,39,971,2010
19950,VEN,40,44,945,2010
19951,VEN,45,49,873,2010
19952,VEN,50,54,686,2010
19953,VEN,55,59,531,2010
19954,VEN,60,64,417,2010
19955,VEN,65,69,317,2010
19956,VEN,70,74,230,2010
19957,VEN,75,79,155,2010
19958,VEN,80,84,95,2010
19962,VEN,80,NA,NA,2010
19959,VEN,85,89,52,2010
19960,VEN,90,94,24,2010
19961,VEN,95,99,10,2010
19963,VEN,15,19,1368,2015
19964,VEN,20,24,1353,2015
19965,VEN,25,29,1328,2015
19966,VEN,30,34,1200,2015
19967,VEN,35,39,1085,2015
19968,VEN,40,44,961,2015
19969,VEN,45,49,933,2015
19970,VEN,50,54,859,2015
19971,VEN,55,59,667,2015
19972,VEN,60,64,506,2015
19973,VEN,65,69,386,2015
19974,VEN,70,74,279,2015
19975,VEN,75,79,191,2015
19976,VEN,80,84,118,2015
19980,VEN,80,NA,NA,2015
19977,VEN,85,89,66,2015
19978,VEN,90,94,31,2015
19979,VEN,95,99,12,2015
17605,VIR,15,19,5,1990
17606,VIR,20,24,4,1990
17607,VIR,25,29,4,1990
17608,VIR,30,34,4,1990
17609,VIR,35,39,4,1990
17610,VIR,40,44,4,1990
17611,VIR,45,49,4,1990
17612,VIR,50,54,3,1990
17613,VIR,55,59,2,1990
17614,VIR,60,64,2,1990
17615,VIR,65,69,1,1990
17616,VIR,70,74,1,1990
17617,VIR,75,79,1,1990
17618,VIR,80,84,0,1990
17622,VIR,80,NA,NA,1990
17619,VIR,85,89,0,1990
17620,VIR,90,94,0,1990
17621,VIR,95,99,0,1990
17623,VIR,15,19,4,1995
17624,VIR,20,24,4,1995
17625,VIR,25,29,4,1995
17626,VIR,30,34,4,1995
17627,VIR,35,39,4,1995
17628,VIR,40,44,4,1995
17629,VIR,45,49,4,1995
17630,VIR,50,54,4,1995
17631,VIR,55,59,3,1995
17632,VIR,60,64,2,1995
17633,VIR,65,69,2,1995
17634,VIR,70,74,1,1995
17635,VIR,75,79,1,1995
17636,VIR,80,84,0,1995
17640,VIR,80,NA,NA,1995
17637,VIR,85,89,0,1995
17638,VIR,90,94,0,1995
17639,VIR,95,99,0,1995
17641,VIR,15,19,4,2000
17642,VIR,20,24,3,2000
17643,VIR,25,29,4,2000
17644,VIR,30,34,4,2000
17645,VIR,35,39,4,2000
17646,VIR,40,44,4,2000
17647,VIR,45,49,4,2000
17648,VIR,50,54,4,2000
17649,VIR,55,59,3,2000
17650,VIR,60,64,2,2000
17651,VIR,65,69,2,2000
17652,VIR,70,74,1,2000
17653,VIR,75,79,1,2000
17654,VIR,80,84,1,2000
17658,VIR,80,NA,NA,2000
17655,VIR,85,89,0,2000
17656,VIR,90,94,0,2000
17657,VIR,95,99,0,2000
17659,VIR,15,19,4,2005
17660,VIR,20,24,4,2005
17661,VIR,25,29,3,2005
17662,VIR,30,34,4,2005
17663,VIR,35,39,4,2005
17664,VIR,40,44,4,2005
17665,VIR,45,49,4,2005
17666,VIR,50,54,4,2005
17667,VIR,55,59,4,2005
17668,VIR,60,64,3,2005
17669,VIR,65,69,2,2005
17670,VIR,70,74,2,2005
17671,VIR,75,79,1,2005
17672,VIR,80,84,1,2005
17676,VIR,80,NA,NA,2005
17673,VIR,85,89,0,2005
17674,VIR,90,94,0,2005
17675,VIR,95,99,0,2005
17677,VIR,15,19,4,2010
17678,VIR,20,24,3,2010
17679,VIR,25,29,3,2010
17680,VIR,30,34,3,2010
17681,VIR,35,39,4,2010
17682,VIR,40,44,4,2010
17683,VIR,45,49,4,2010
17684,VIR,50,54,4,2010
17685,VIR,55,59,4,2010
17686,VIR,60,64,4,2010
17687,VIR,65,69,3,2010
17688,VIR,70,74,2,2010
17689,VIR,75,79,1,2010
17690,VIR,80,84,1,2010
17694,VIR,80,NA,NA,2010
17691,VIR,85,89,0,2010
17692,VIR,90,94,0,2010
17693,VIR,95,99,0,2010
17695,VIR,15,19,3,2015
17696,VIR,20,24,3,2015
17697,VIR,25,29,3,2015
17698,VIR,30,34,3,2015
17699,VIR,35,39,3,2015
17700,VIR,40,44,3,2015
17701,VIR,45,49,4,2015
17702,VIR,50,54,4,2015
17703,VIR,55,59,4,2015
17704,VIR,60,64,4,2015
17705,VIR,65,69,4,2015
17706,VIR,70,74,3,2015
17707,VIR,75,79,2,2015
17708,VIR,80,84,1,2015
17712,VIR,80,NA,NA,2015
17709,VIR,85,89,0,2015
17710,VIR,90,94,0,2015
17711,VIR,95,99,0,2015
9613,VNM,15,19,3605,1990
9614,VNM,20,24,3266,1990
9615,VNM,25,29,2968,1990
9616,VNM,30,34,2557,1990
9617,VNM,35,39,1944,1990
9618,VNM,40,44,1277,1990
9619,VNM,45,49,1058,1990
9620,VNM,50,54,1044,1990
9621,VNM,55,59,1096,1990
9622,VNM,60,64,912,1990
9623,VNM,65,69,796,1990
9624,VNM,70,74,599,1990
9625,VNM,75,79,467,1990
9626,VNM,80,84,286,1990
9630,VNM,80,NA,NA,1990
9627,VNM,85,89,160,1990
9628,VNM,90,94,55,1990
9629,VNM,95,99,13,1990
9631,VNM,15,19,3807,1995
9632,VNM,20,24,3549,1995
9633,VNM,25,29,3193,1995
9634,VNM,30,34,2930,1995
9635,VNM,35,39,2540,1995
9636,VNM,40,44,1926,1995
9637,VNM,45,49,1260,1995
9638,VNM,50,54,1040,1995
9639,VNM,55,59,1017,1995
9640,VNM,60,64,1056,1995
9641,VNM,65,69,858,1995
9642,VNM,70,74,715,1995
9643,VNM,75,79,503,1995
9644,VNM,80,84,353,1995
9648,VNM,80,NA,NA,1995
9645,VNM,85,89,185,1995
9646,VNM,90,94,83,1995
9647,VNM,95,99,21,1995
9649,VNM,15,19,4139,2000
9650,VNM,20,24,3776,2000
9651,VNM,25,29,3507,2000
9652,VNM,30,34,3161,2000
9653,VNM,35,39,2907,2000
9654,VNM,40,44,2521,2000
9655,VNM,45,49,1906,2000
9656,VNM,50,54,1241,2000
9657,VNM,55,59,1016,2000
9658,VNM,60,64,983,2000
9659,VNM,65,69,997,2000
9660,VNM,70,74,778,2000
9661,VNM,75,79,610,2000
9662,VNM,80,84,391,2000
9666,VNM,80,NA,NA,2000
9663,VNM,85,89,237,2000
9664,VNM,90,94,100,2000
9665,VNM,95,99,33,2000
9667,VNM,15,19,4400,2005
9668,VNM,20,24,4086,2005
9669,VNM,25,29,3712,2005
9670,VNM,30,34,3452,2005
9671,VNM,35,39,3106,2005
9672,VNM,40,44,2858,2005
9673,VNM,45,49,2495,2005
9674,VNM,50,54,1900,2005
9675,VNM,55,59,1217,2005
9676,VNM,60,64,967,2005
9677,VNM,65,69,919,2005
9678,VNM,70,74,911,2005
9679,VNM,75,79,674,2005
9680,VNM,80,84,481,2005
9684,VNM,80,NA,NA,2005
9681,VNM,85,89,269,2005
9682,VNM,90,94,133,2005
9683,VNM,95,99,42,2005
9685,VNM,15,19,4343,2010
9686,VNM,20,24,4325,2010
9687,VNM,25,29,3996,2010
9688,VNM,30,34,3625,2010
9689,VNM,35,39,3365,2010
9690,VNM,40,44,3047,2010
9691,VNM,45,49,2830,2010
9692,VNM,50,54,2489,2010
9693,VNM,55,59,1864,2010
9694,VNM,60,64,1156,2010
9695,VNM,65,69,902,2010
9696,VNM,70,74,843,2010
9697,VNM,75,79,795,2010
9698,VNM,80,84,538,2010
9702,VNM,80,NA,NA,2010
9699,VNM,85,89,338,2010
9700,VNM,90,94,156,2010
9701,VNM,95,99,58,2010
9703,VNM,15,19,3395,2015
9704,VNM,20,24,4320,2015
9705,VNM,25,29,4295,2015
9706,VNM,30,34,3969,2015
9707,VNM,35,39,3599,2015
9708,VNM,40,44,3341,2015
9709,VNM,45,49,3023,2015
9710,VNM,50,54,2800,2015
9711,VNM,55,59,2441,2015
9712,VNM,60,64,1803,2015
9713,VNM,65,69,1096,2015
9714,VNM,70,74,829,2015
9715,VNM,75,79,736,2015
9716,VNM,80,84,639,2015
9720,VNM,80,NA,NA,2015
9717,VNM,85,89,381,2015
9718,VNM,90,94,198,2015
9719,VNM,95,99,70,2015
20845,VUT,15,19,7,1990
20846,VUT,20,24,6,1990
20847,VUT,25,29,6,1990
20848,VUT,30,34,5,1990
20849,VUT,35,39,4,1990
20850,VUT,40,44,3,1990
20851,VUT,45,49,2,1990
20852,VUT,50,54,2,1990
20853,VUT,55,59,1,1990
20854,VUT,60,64,1,1990
20855,VUT,65,69,1,1990
20856,VUT,70,74,1,1990
20857,VUT,75,79,0,1990
20858,VUT,80,84,0,1990
20862,VUT,80,NA,NA,1990
20859,VUT,85,89,0,1990
20860,VUT,90,94,0,1990
20861,VUT,95,99,0,1990
20863,VUT,15,19,8,1995
20864,VUT,20,24,7,1995
20865,VUT,25,29,7,1995
20866,VUT,30,34,6,1995
20867,VUT,35,39,5,1995
20868,VUT,40,44,4,1995
20869,VUT,45,49,3,1995
20870,VUT,50,54,2,1995
20871,VUT,55,59,2,1995
20872,VUT,60,64,1,1995
20873,VUT,65,69,1,1995
20874,VUT,70,74,1,1995
20875,VUT,75,79,0,1995
20876,VUT,80,84,0,1995
20880,VUT,80,NA,NA,1995
20877,VUT,85,89,0,1995
20878,VUT,90,94,0,1995
20879,VUT,95,99,0,1995
20881,VUT,15,19,10,2000
20882,VUT,20,24,8,2000
20883,VUT,25,29,7,2000
20884,VUT,30,34,6,2000
20885,VUT,35,39,6,2000
20886,VUT,40,44,4,2000
20887,VUT,45,49,3,2000
20888,VUT,50,54,3,2000
20889,VUT,55,59,2,2000
20890,VUT,60,64,1,2000
20891,VUT,65,69,1,2000
20892,VUT,70,74,1,2000
20893,VUT,75,79,0,2000
20894,VUT,80,84,0,2000
20898,VUT,80,NA,NA,2000
20895,VUT,85,89,0,2000
20896,VUT,90,94,0,2000
20897,VUT,95,99,0,2000
20899,VUT,15,19,11,2005
20900,VUT,20,24,10,2005
20901,VUT,25,29,8,2005
20902,VUT,30,34,7,2005
20903,VUT,35,39,6,2005
20904,VUT,40,44,5,2005
20905,VUT,45,49,4,2005
20906,VUT,50,54,3,2005
20907,VUT,55,59,2,2005
20908,VUT,60,64,2,2005
20909,VUT,65,69,1,2005
20910,VUT,70,74,1,2005
20911,VUT,75,79,1,2005
20912,VUT,80,84,0,2005
20916,VUT,80,NA,NA,2005
20913,VUT,85,89,0,2005
20914,VUT,90,94,0,2005
20915,VUT,95,99,0,2005
20917,VUT,15,19,11,2010
20918,VUT,20,24,12,2010
20919,VUT,25,29,10,2010
20920,VUT,30,34,8,2010
20921,VUT,35,39,7,2010
20922,VUT,40,44,6,2010
20923,VUT,45,49,6,2010
20924,VUT,50,54,4,2010
20925,VUT,55,59,3,2010
20926,VUT,60,64,2,2010
20927,VUT,65,69,2,2010
20928,VUT,70,74,1,2010
20929,VUT,75,79,1,2010
20930,VUT,80,84,0,2010
20934,VUT,80,NA,NA,2010
20931,VUT,85,89,0,2010
20932,VUT,90,94,0,2010
20933,VUT,95,99,0,2010
20935,VUT,15,19,12,2015
20936,VUT,20,24,12,2015
20937,VUT,25,29,12,2015
20938,VUT,30,34,10,2015
20939,VUT,35,39,8,2015
20940,VUT,40,44,7,2015
20941,VUT,45,49,6,2015
20942,VUT,50,54,5,2015
20943,VUT,55,59,4,2015
20944,VUT,60,64,3,2015
20945,VUT,65,69,2,2015
20946,VUT,70,74,2,2015
20947,VUT,75,79,1,2015
20948,VUT,80,84,0,2015
20952,VUT,80,NA,NA,2015
20949,VUT,85,89,0,2015
20950,VUT,90,94,0,2015
20951,VUT,95,99,0,2015
21385,WSM,15,19,10,1990
21386,WSM,20,24,7,1990
21387,WSM,25,29,6,1990
21388,WSM,30,34,4,1990
21389,WSM,35,39,4,1990
21390,WSM,40,44,3,1990
21391,WSM,45,49,3,1990
21392,WSM,50,54,2,1990
21393,WSM,55,59,2,1990
21394,WSM,60,64,2,1990
21395,WSM,65,69,1,1990
21396,WSM,70,74,1,1990
21397,WSM,75,79,1,1990
21398,WSM,80,84,0,1990
21402,WSM,80,NA,NA,1990
21399,WSM,85,89,0,1990
21400,WSM,90,94,0,1990
21401,WSM,95,99,0,1990
21403,WSM,15,19,9,1995
21404,WSM,20,24,7,1995
21405,WSM,25,29,6,1995
21406,WSM,30,34,5,1995
21407,WSM,35,39,4,1995
21408,WSM,40,44,4,1995
21409,WSM,45,49,3,1995
21410,WSM,50,54,3,1995
21411,WSM,55,59,2,1995
21412,WSM,60,64,2,1995
21413,WSM,65,69,2,1995
21414,WSM,70,74,1,1995
21415,WSM,75,79,1,1995
21416,WSM,80,84,0,1995
21420,WSM,80,NA,NA,1995
21417,WSM,85,89,0,1995
21418,WSM,90,94,0,1995
21419,WSM,95,99,0,1995
21421,WSM,15,19,8,2000
21422,WSM,20,24,7,2000
21423,WSM,25,29,6,2000
21424,WSM,30,34,6,2000
21425,WSM,35,39,5,2000
21426,WSM,40,44,4,2000
21427,WSM,45,49,3,2000
21428,WSM,50,54,3,2000
21429,WSM,55,59,2,2000
21430,WSM,60,64,2,2000
21431,WSM,65,69,2,2000
21432,WSM,70,74,1,2000
21433,WSM,75,79,1,2000
21434,WSM,80,84,0,2000
21438,WSM,80,NA,NA,2000
21435,WSM,85,89,0,2000
21436,WSM,90,94,0,2000
21437,WSM,95,99,0,2000
21439,WSM,15,19,8,2005
21440,WSM,20,24,7,2005
21441,WSM,25,29,6,2005
21442,WSM,30,34,6,2005
21443,WSM,35,39,5,2005
21444,WSM,40,44,5,2005
21445,WSM,45,49,4,2005
21446,WSM,50,54,3,2005
21447,WSM,55,59,2,2005
21448,WSM,60,64,2,2005
21449,WSM,65,69,2,2005
21450,WSM,70,74,1,2005
21451,WSM,75,79,1,2005
21452,WSM,80,84,1,2005
21456,WSM,80,NA,NA,2005
21453,WSM,85,89,0,2005
21454,WSM,90,94,0,2005
21455,WSM,95,99,0,2005
21457,WSM,15,19,9,2010
21458,WSM,20,24,7,2010
21459,WSM,25,29,6,2010
21460,WSM,30,34,6,2010
21461,WSM,35,39,5,2010
21462,WSM,40,44,5,2010
21463,WSM,45,49,4,2010
21464,WSM,50,54,4,2010
21465,WSM,55,59,3,2010
21466,WSM,60,64,2,2010
21467,WSM,65,69,2,2010
21468,WSM,70,74,1,2010
21469,WSM,75,79,1,2010
21470,WSM,80,84,1,2010
21474,WSM,80,NA,NA,2010
21471,WSM,85,89,0,2010
21472,WSM,90,94,0,2010
21473,WSM,95,99,0,2010
21475,WSM,15,19,10,2015
21476,WSM,20,24,8,2015
21477,WSM,25,29,6,2015
21478,WSM,30,34,5,2015
21479,WSM,35,39,5,2015
21480,WSM,40,44,5,2015
21481,WSM,45,49,5,2015
21482,WSM,50,54,4,2015
21483,WSM,55,59,3,2015
21484,WSM,60,64,3,2015
21485,WSM,65,69,2,2015
21486,WSM,70,74,2,2015
21487,WSM,75,79,1,2015
21488,WSM,80,84,1,2015
21492,WSM,80,NA,NA,2015
21489,WSM,85,89,0,2015
21490,WSM,90,94,0,2015
21491,WSM,95,99,0,2015
11557,YEM,15,19,608,1990
11558,YEM,20,24,502,1990
11559,YEM,25,29,388,1990
11560,YEM,30,34,306,1990
11561,YEM,35,39,252,1990
11562,YEM,40,44,230,1990
11563,YEM,45,49,182,1990
11564,YEM,50,54,149,1990
11565,YEM,55,59,121,1990
11566,YEM,60,64,95,1990
11567,YEM,65,69,72,1990
11568,YEM,70,74,51,1990
11569,YEM,75,79,30,1990
11570,YEM,80,84,14,1990
11574,YEM,80,NA,NA,1990
11571,YEM,85,89,5,1990
11572,YEM,90,94,1,1990
11573,YEM,95,99,0,1990
11575,YEM,15,19,775,1995
11576,YEM,20,24,548,1995
11577,YEM,25,29,479,1995
11578,YEM,30,34,420,1995
11579,YEM,35,39,339,1995
11580,YEM,40,44,285,1995
11581,YEM,45,49,247,1995
11582,YEM,50,54,184,1995
11583,YEM,55,59,150,1995
11584,YEM,60,64,120,1995
11585,YEM,65,69,92,1995
11586,YEM,70,74,67,1995
11587,YEM,75,79,44,1995
11588,YEM,80,84,22,1995
11592,YEM,80,NA,NA,1995
11589,YEM,85,89,7,1995
11590,YEM,90,94,1,1995
11591,YEM,95,99,0,1995
11593,YEM,15,19,997,2000
11594,YEM,20,24,760,2000
11595,YEM,25,29,532,2000
11596,YEM,30,34,465,2000
11597,YEM,35,39,408,2000
11598,YEM,40,44,328,2000
11599,YEM,45,49,274,2000
11600,YEM,50,54,236,2000
11601,YEM,55,59,173,2000
11602,YEM,60,64,137,2000
11603,YEM,65,69,104,2000
11604,YEM,70,74,74,2000
11605,YEM,75,79,47,2000
11606,YEM,80,84,25,2000
11610,YEM,80,NA,NA,2000
11607,YEM,85,89,9,2000
11608,YEM,90,94,2,2000
11609,YEM,95,99,0,2000
11611,YEM,15,19,1231,2005
11612,YEM,20,24,979,2005
11613,YEM,25,29,742,2005
11614,YEM,30,34,517,2005
11615,YEM,35,39,452,2005
11616,YEM,40,44,395,2005
11617,YEM,45,49,316,2005
11618,YEM,50,54,262,2005
11619,YEM,55,59,222,2005
11620,YEM,60,64,158,2005
11621,YEM,65,69,120,2005
11622,YEM,70,74,84,2005
11623,YEM,75,79,52,2005
11624,YEM,80,84,27,2005
11628,YEM,80,NA,NA,2005
11625,YEM,85,89,10,2005
11626,YEM,90,94,2,2005
11627,YEM,95,99,0,2005
11629,YEM,15,19,1443,2010
11630,YEM,20,24,1214,2010
11631,YEM,25,29,962,2010
11632,YEM,30,34,727,2010
11633,YEM,35,39,506,2010
11634,YEM,40,44,440,2010
11635,YEM,45,49,383,2010
11636,YEM,50,54,303,2010
11637,YEM,55,59,247,2010
11638,YEM,60,64,204,2010
11639,YEM,65,69,139,2010
11640,YEM,70,74,97,2010
11641,YEM,75,79,60,2010
11642,YEM,80,84,30,2010
11646,YEM,80,NA,NA,2010
11643,YEM,85,89,11,2010
11644,YEM,90,94,3,2010
11645,YEM,95,99,0,2010
11647,YEM,15,19,1482,2015
11648,YEM,20,24,1425,2015
11649,YEM,25,29,1193,2015
11650,YEM,30,34,943,2015
11651,YEM,35,39,711,2015
11652,YEM,40,44,493,2015
11653,YEM,45,49,427,2015
11654,YEM,50,54,368,2015
11655,YEM,55,59,287,2015
11656,YEM,60,64,228,2015
11657,YEM,65,69,179,2015
11658,YEM,70,74,113,2015
11659,YEM,75,79,69,2015
11660,YEM,80,84,34,2015
11664,YEM,80,NA,NA,2015
11661,YEM,85,89,13,2015
11662,YEM,90,94,3,2015
11663,YEM,95,99,0,2015
4213,ZAF,15,19,2009,1990
4214,ZAF,20,24,1736,1990
4215,ZAF,25,29,1525,1990
4216,ZAF,30,34,1329,1990
4217,ZAF,35,39,1151,1990
4218,ZAF,40,44,877,1990
4219,ZAF,45,49,751,1990
4220,ZAF,50,54,624,1990
4221,ZAF,55,59,507,1990
4222,ZAF,60,64,405,1990
4223,ZAF,65,69,304,1990
4224,ZAF,70,74,223,1990
4225,ZAF,75,79,135,1990
4226,ZAF,80,84,73,1990
4230,ZAF,80,NA,NA,1990
4227,ZAF,85,89,27,1990
4228,ZAF,90,94,9,1990
4229,ZAF,95,99,2,1990
4231,ZAF,15,19,2257,1995
4232,ZAF,20,24,2030,1995
4233,ZAF,25,29,1777,1995
4234,ZAF,30,34,1568,1995
4235,ZAF,35,39,1362,1995
4236,ZAF,40,44,1168,1995
4237,ZAF,45,49,886,1995
4238,ZAF,50,54,751,1995
4239,ZAF,55,59,615,1995
4240,ZAF,60,64,488,1995
4241,ZAF,65,69,370,1995
4242,ZAF,70,74,257,1995
4243,ZAF,75,79,169,1995
4244,ZAF,80,84,87,1995
4248,ZAF,80,NA,NA,1995
4245,ZAF,85,89,36,1995
4246,ZAF,90,94,10,1995
4247,ZAF,95,99,2,1995
4249,ZAF,15,19,2474,2000
4250,ZAF,20,24,2242,2000
4251,ZAF,25,29,1999,2000
4252,ZAF,30,34,1744,2000
4253,ZAF,35,39,1533,2000
4254,ZAF,40,44,1321,2000
4255,ZAF,45,49,1126,2000
4256,ZAF,50,54,843,2000
4257,ZAF,55,59,704,2000
4258,ZAF,60,64,565,2000
4259,ZAF,65,69,430,2000
4260,ZAF,70,74,307,2000
4261,ZAF,75,79,194,2000
4262,ZAF,80,84,110,2000
4266,ZAF,80,NA,NA,2000
4263,ZAF,85,89,44,2000
4264,ZAF,90,94,13,2000
4265,ZAF,95,99,2,2000
4267,ZAF,15,19,2568,2005
4268,ZAF,20,24,2452,2005
4269,ZAF,25,29,2167,2005
4270,ZAF,30,34,1907,2005
4271,ZAF,35,39,1649,2005
4272,ZAF,40,44,1435,2005
4273,ZAF,45,49,1243,2005
4274,ZAF,50,54,1054,2005
4275,ZAF,55,59,784,2005
4276,ZAF,60,64,641,2005
4277,ZAF,65,69,496,2005
4278,ZAF,70,74,356,2005
4279,ZAF,75,79,232,2005
4280,ZAF,80,84,127,2005
4284,ZAF,80,NA,NA,2005
4281,ZAF,85,89,57,2005
4282,ZAF,90,94,17,2005
4283,ZAF,95,99,3,2005
4285,ZAF,15,19,2539,2010
4286,ZAF,20,24,2560,2010
4287,ZAF,25,29,2375,2010
4288,ZAF,30,34,2027,2010
4289,ZAF,35,39,1762,2010
4290,ZAF,40,44,1529,2010
4291,ZAF,45,49,1342,2010
4292,ZAF,50,54,1162,2010
4293,ZAF,55,59,975,2010
4294,ZAF,60,64,710,2010
4295,ZAF,65,69,560,2010
4296,ZAF,70,74,409,2010
4297,ZAF,75,79,271,2010
4298,ZAF,80,84,153,2010
4302,ZAF,80,NA,NA,2010
4299,ZAF,85,89,66,2010
4300,ZAF,90,94,22,2010
4301,ZAF,95,99,4,2010
4303,ZAF,15,19,2551,2015
4304,ZAF,20,24,2555,2015
4305,ZAF,25,29,2531,2015
4306,ZAF,30,34,2291,2015
4307,ZAF,35,39,1920,2015
4308,ZAF,40,44,1688,2015
4309,ZAF,45,49,1487,2015
4310,ZAF,50,54,1301,2015
4311,ZAF,55,59,1116,2015
4312,ZAF,60,64,917,2015
4313,ZAF,65,69,646,2015
4314,ZAF,70,74,477,2015
4315,ZAF,75,79,318,2015
4316,ZAF,80,84,183,2015
4320,ZAF,80,NA,NA,2015
4317,ZAF,85,89,82,2015
4318,ZAF,90,94,26,2015
4319,ZAF,95,99,6,2015
1945,ZMB,15,19,442,1990
1946,ZMB,20,24,358,1990
1947,ZMB,25,29,296,1990
1948,ZMB,30,34,236,1990
1949,ZMB,35,39,188,1990
1950,ZMB,40,44,152,1990
1951,ZMB,45,49,127,1990
1952,ZMB,50,54,104,1990
1953,ZMB,55,59,85,1990
1954,ZMB,60,64,67,1990
1955,ZMB,65,69,51,1990
1956,ZMB,70,74,34,1990
1957,ZMB,75,79,20,1990
1958,ZMB,80,84,10,1990
1962,ZMB,80,NA,NA,1990
1959,ZMB,85,89,3,1990
1960,ZMB,90,94,1,1990
1961,ZMB,95,99,0,1990
1963,ZMB,15,19,517,1995
1964,ZMB,20,24,430,1995
1965,ZMB,25,29,341,1995
1966,ZMB,30,34,273,1995
1967,ZMB,35,39,213,1995
1968,ZMB,40,44,168,1995
1969,ZMB,45,49,138,1995
1970,ZMB,50,54,114,1995
1971,ZMB,55,59,93,1995
1972,ZMB,60,64,75,1995
1973,ZMB,65,69,57,1995
1974,ZMB,70,74,40,1995
1975,ZMB,75,79,23,1995
1976,ZMB,80,84,11,1995
1980,ZMB,80,NA,NA,1995
1977,ZMB,85,89,4,1995
1978,ZMB,90,94,1,1995
1979,ZMB,95,99,0,1995
1981,ZMB,15,19,591,2000
1982,ZMB,20,24,513,2000
1983,ZMB,25,29,419,2000
1984,ZMB,30,34,320,2000
1985,ZMB,35,39,246,2000
1986,ZMB,40,44,189,2000
1987,ZMB,45,49,151,2000
1988,ZMB,50,54,123,2000
1989,ZMB,55,59,102,2000
1990,ZMB,60,64,82,2000
1991,ZMB,65,69,63,2000
1992,ZMB,70,74,45,2000
1993,ZMB,75,79,27,2000
1994,ZMB,80,84,13,2000
1998,ZMB,80,NA,NA,2000
1995,ZMB,85,89,5,2000
1996,ZMB,90,94,1,2000
1997,ZMB,95,99,0,2000
1999,ZMB,15,19,666,2005
2000,ZMB,20,24,574,2005
2001,ZMB,25,29,485,2005
2002,ZMB,30,34,382,2005
2003,ZMB,35,39,281,2005
2004,ZMB,40,44,212,2005
2005,ZMB,45,49,164,2005
2006,ZMB,50,54,132,2005
2007,ZMB,55,59,109,2005
2008,ZMB,60,64,89,2005
2009,ZMB,65,69,70,2005
2010,ZMB,70,74,51,2005
2011,ZMB,75,79,32,2005
2012,ZMB,80,84,16,2005
2016,ZMB,80,NA,NA,2005
2013,ZMB,85,89,6,2005
2014,ZMB,90,94,1,2005
2015,ZMB,95,99,0,2005
2017,ZMB,15,19,763,2010
2018,ZMB,20,24,647,2010
2019,ZMB,25,29,546,2010
2020,ZMB,30,34,452,2010
2021,ZMB,35,39,348,2010
2022,ZMB,40,44,252,2010
2023,ZMB,45,49,191,2010
2024,ZMB,50,54,149,2010
2025,ZMB,55,59,120,2010
2026,ZMB,60,64,98,2010
2027,ZMB,65,69,78,2010
2028,ZMB,70,74,57,2010
2029,ZMB,75,79,37,2010
2030,ZMB,80,84,19,2010
2034,ZMB,80,NA,NA,2010
2031,ZMB,85,89,8,2010
2032,ZMB,90,94,2,2010
2033,ZMB,95,99,0,2010
2035,ZMB,15,19,905,2015
2036,ZMB,20,24,750,2015
2037,ZMB,25,29,631,2015
2038,ZMB,30,34,529,2015
2039,ZMB,35,39,434,2015
2040,ZMB,40,44,332,2015
2041,ZMB,45,49,240,2015
2042,ZMB,50,54,181,2015
2043,ZMB,55,59,140,2015
2044,ZMB,60,64,111,2015
2045,ZMB,65,69,87,2015
2046,ZMB,70,74,65,2015
2047,ZMB,75,79,43,2015
2048,ZMB,80,84,23,2015
2052,ZMB,80,NA,NA,2015
2049,ZMB,85,89,9,2015
2050,ZMB,90,94,2,2015
2051,ZMB,95,99,0,2015
2053,ZWE,15,19,565,1990
2054,ZWE,20,24,468,1990
2055,ZWE,25,29,393,1990
2056,ZWE,30,34,315,1990
2057,ZWE,35,39,250,1990
2058,ZWE,40,44,165,1990
2059,ZWE,45,49,149,1990
2060,ZWE,50,54,120,1990
2061,ZWE,55,59,100,1990
2062,ZWE,60,64,85,1990
2063,ZWE,65,69,63,1990
2064,ZWE,70,74,50,1990
2065,ZWE,75,79,29,1990
2066,ZWE,80,84,15,1990
2070,ZWE,80,NA,NA,1990
