"","iso3","loage","hiage","women","year"
"48423","ARG",85,89,88.025,1990
"48424","ARG",90,94,24.855,1990
"48425","ARG",95,99,4.3,1990
"48426","ARG",100,104,0.484,1990
"48514","ARG",15,19,1632.922,1995
"48515","ARG",20,24,1412.97,1995
"48516","ARG",25,29,1260.786,1995
"48517","ARG",30,34,1201.032,1995
"48518","ARG",35,39,1113.901,1995
"48519","ARG",40,44,1045.497,1995
"48520","ARG",45,49,951.111,1995
"48521","ARG",50,54,822.19,1995
"48522","ARG",55,59,727.454,1995
"48523","ARG",60,64,682.976,1995
"48524","ARG",65,69,641.089,1995
"48525","ARG",70,74,525.787,1995
"48526","ARG",75,79,384.001,1995
"48527","ARG",80,84,248.541,1995
"48528","ARG",85,89,114.641,1995
"48529","ARG",90,94,33.489,1995
"48530","ARG",95,99,5.413,1995
"48531","ARG",100,104,0.477,1995
"48619","ARG",15,19,1620.326,2000
"48620","ARG",20,24,1627.985,2000
"48621","ARG",25,29,1407.479,2000
"48622","ARG",30,34,1253.844,2000
"48623","ARG",35,39,1192.816,2000
"48624","ARG",40,44,1103.248,2000
"48625","ARG",45,49,1031.217,2000
"48626","ARG",50,54,932.624,2000
"48627","ARG",55,59,798.894,2000
"48628","ARG",60,64,696.935,2000
"48629","ARG",65,69,640.083,2000
"48630","ARG",70,74,577.876,2000
"48631","ARG",75,79,441.067,2000
"48632","ARG",80,84,281.841,2000
"48633","ARG",85,89,144.238,2000
"48634","ARG",90,94,45.956,2000
"48635","ARG",95,99,7.839,2000
"48636","ARG",100,104,0.636,2000
"48724","ARG",15,19,1677.183,2005
"48725","ARG",20,24,1598.428,2005
"48726","ARG",25,29,1606.414,2005
"48727","ARG",30,34,1398.914,2005
"48728","ARG",35,39,1244.6,2005
"48729","ARG",40,44,1181.876,2005
"48730","ARG",45,49,1088.917,2005
"48731","ARG",50,54,1011.944,2005
"48732","ARG",55,59,907.081,2005
"48733","ARG",60,64,766.561,2005
"48734","ARG",65,69,654.925,2005
"48735","ARG",70,74,580.137,2005
"48736","ARG",75,79,490.04,2005
"48737","ARG",80,84,329.967,2005
"48738","ARG",85,89,168.88,2005
"48739","ARG",90,94,60.749,2005
"48740","ARG",95,99,11.524,2005
"48741","ARG",100,104,0.989,2005
"48829","ARG",15,19,1747.745,2010
"48830","ARG",20,24,1665.008,2010
"48831","ARG",25,29,1580.816,2010
"48832","ARG",30,34,1586.584,2010
"48833","ARG",35,39,1380.905,2010
"48834","ARG",40,44,1229.153,2010
"48835","ARG",45,49,1165.273,2010
"48836","ARG",50,54,1069.708,2010
"48837","ARG",55,59,985.477,2010
"48838","ARG",60,64,871.903,2010
"48839","ARG",65,69,722.371,2010
"48840","ARG",70,74,596.756,2010
"48841","ARG",75,79,497.082,2010
"48842","ARG",80,84,373.315,2010
"48843","ARG",85,89,203.755,2010
"48844","ARG",90,94,74.531,2010
"48845","ARG",95,99,16.265,2010
"48846","ARG",100,104,1.573,2010
"48934","ARG",15,19,1715.767,2015
"48935","ARG",20,24,1746.835,2015
"48936","ARG",25,29,1663.577,2015
"48937","ARG",30,34,1577.655,2015
"48938","ARG",35,39,1580.666,2015
"48939","ARG",40,44,1372.602,2015
"48940","ARG",45,49,1216.798,2015
"48941","ARG",50,54,1146.637,2015
"48942","ARG",55,59,1043.578,2015
"48943","ARG",60,64,949.178,2015
"48944","ARG",65,69,824.015,2015
"48945","ARG",70,74,661.678,2015
"48946","ARG",75,79,516.326,2015
"48947","ARG",80,84,385.157,2015
"48948","ARG",85,89,237.144,2015
"48949","ARG",90,94,93.986,2015
"48950","ARG",95,99,21.238,2015
"48951","ARG",100,104,2.409,2015
"48997","ARG",15,19,1726.809,2018
"48998","ARG",20,24,1729.769,2018
"48999","ARG",25,29,1724.049,2018
"49000","ARG",30,34,1619.018,2018
"49001","ARG",35,39,1580.297,2018
"49002","ARG",40,44,1508.49,2018
"49003","ARG",45,49,1289.03,2018
"49004","ARG",50,54,1171.622,2018
"49005","ARG",55,59,1090.675,2018
"49006","ARG",60,64,981.339,2018
"49007","ARG",65,69,870.831,2018
"49008","ARG",70,74,717.726,2018
"49009","ARG",75,79,544.633,2018
"49010","ARG",80,84,391.21,2018
"49011","ARG",85,89,246.575,2018
"49012","ARG",90,94,112.216,2018
"49013","ARG",95,99,30.618,2018
"49014","ARG",100,104,2.987,2018
"49039","ARG",15,19,1739.689,2020
"49040","ARG",20,24,1714.597,2020
"49041","ARG",25,29,1745.039,2020
"49042","ARG",30,34,1660.236,2020
"49043","ARG",35,39,1572.135,2020
"49044","ARG",40,44,1571.745,2020
"49045","ARG",45,49,1359.574,2020
"49046","ARG",50,54,1198.262,2020
"49047","ARG",55,59,1119.816,2020
"49048","ARG",60,64,1006.668,2020
"49049","ARG",65,69,899.258,2020
"49050","ARG",70,74,758.347,2020
"49051","ARG",75,79,577.676,2020
"49052","ARG",80,84,406.456,2020
"49053","ARG",85,89,251.28,2020
"49054","ARG",90,94,114.056,2020
"49055","ARG",95,99,28.42,2020
"49056","ARG",100,104,3.423,2020
"51580","ARM",15,19,134.619,1990
"51581","ARM",20,24,142.152,1990
"51582","ARM",25,29,173.91,1990
"51583","ARM",30,34,173.953,1990
"51584","ARM",35,39,130.931,1990
"51585","ARM",40,44,89.142,1990
"51586","ARM",45,49,60.062,1990
"51587","ARM",50,54,102.896,1990
"51588","ARM",55,59,81.909,1990
"51589","ARM",60,64,84.026,1990
"51590","ARM",65,69,47.901,1990
"51591","ARM",70,74,25.877,1990
"51592","ARM",75,79,26.139,1990
"51593","ARM",80,84,15.122,1990
"51594","ARM",85,89,7.816,1990
"51595","ARM",90,94,2.349,1990
"51596","ARM",95,99,0.663,1990
"51597","ARM",100,104,0.209,1990
"51685","ARM",15,19,133.197,1995
"51686","ARM",20,24,110.612,1995
"51687","ARM",25,29,114.811,1995
"51688","ARM",30,34,148.597,1995
"51689","ARM",35,39,151.957,1995
"51690","ARM",40,44,113.785,1995
"51691","ARM",45,49,74.96,1995
"51692","ARM",50,54,50.704,1995
"51693","ARM",55,59,94.598,1995
"51694","ARM",60,64,71.659,1995
"51695","ARM",65,69,74.336,1995
"51696","ARM",70,74,39.773,1995
"51697","ARM",75,79,19.766,1995
"51698","ARM",80,84,17.357,1995
"51699","ARM",85,89,8.112,1995
"51700","ARM",90,94,3.165,1995
"51701","ARM",95,99,0.649,1995
"51702","ARM",100,104,0.143,1995
"51790","ARM",15,19,148.083,2000
"51791","ARM",20,24,125.009,2000
"51792","ARM",25,29,101.944,2000
"51793","ARM",30,34,103.045,2000
"51794","ARM",35,39,137.537,2000
"51795","ARM",40,44,141.412,2000
"51796","ARM",45,49,105.678,2000
"51797","ARM",50,54,67.229,2000
"51798","ARM",55,59,45.417,2000
"51799","ARM",60,64,87.921,2000
"51800","ARM",65,69,61.992,2000
"51801","ARM",70,74,62.79,2000
"51802","ARM",75,79,30.893,2000
"51803","ARM",80,84,13.048,2000
"51804","ARM",85,89,9.694,2000
"51805","ARM",90,94,3.476,2000
"51806","ARM",95,99,0.943,2000
"51807","ARM",100,104,0.141,2000
"51895","ARM",15,19,152.512,2005
"51896","ARM",20,24,139.485,2005
"51897","ARM",25,29,115.518,2005
"51898","ARM",30,34,96.755,2005
"51899","ARM",35,39,99.563,2005
"51900","ARM",40,44,128.636,2005
"51901","ARM",45,49,131.438,2005
"51902","ARM",50,54,96.212,2005
"51903","ARM",55,59,64.875,2005
"51904","ARM",60,64,41.921,2005
"51905","ARM",65,69,80.49,2005
"51906","ARM",70,74,51.398,2005
"51907","ARM",75,79,46.424,2005
"51908","ARM",80,84,16.797,2005
"51909","ARM",85,89,7.49,2005
"51910","ARM",90,94,4.496,2005
"51911","ARM",95,99,1.134,2005
"51912","ARM",100,104,0.213,2005
"52000","ARM",15,19,124.051,2010
"52001","ARM",20,24,146.676,2010
"52002","ARM",25,29,130.837,2010
"52003","ARM",30,34,106.014,2010
"52004","ARM",35,39,91.514,2010
"52005","ARM",40,44,95.921,2010
"52006","ARM",45,49,119.373,2010
"52007","ARM",50,54,120.763,2010
"52008","ARM",55,59,85.682,2010
"52009","ARM",60,64,61.336,2010
"52010","ARM",65,69,37.192,2010
"52011","ARM",70,74,68.972,2010
"52012","ARM",75,79,38.159,2010
"52013","ARM",80,84,28.747,2010
"52014","ARM",85,89,9.663,2010
"52015","ARM",90,94,3.488,2010
"52016","ARM",95,99,1.458,2010
"52017","ARM",100,104,0.26,2010
"52105","ARM",15,19,85.404,2015
"52106","ARM",20,24,122.949,2015
"52107","ARM",25,29,142.384,2015
"52108","ARM",30,34,129.576,2015
"52109","ARM",35,39,104.833,2015
"52110","ARM",40,44,90.254,2015
"52111","ARM",45,49,94.3,2015
"52112","ARM",50,54,116.721,2015
"52113","ARM",55,59,116.963,2015
"52114","ARM",60,64,81.469,2015
"52115","ARM",65,69,56.197,2015
"52116","ARM",70,74,32.139,2015
"52117","ARM",75,79,54.49,2015
"52118","ARM",80,84,25.925,2015
"52119","ARM",85,89,16.76,2015
"52120","ARM",90,94,4.588,2015
"52121","ARM",95,99,1.179,2015
"52122","ARM",100,104,0.359,2015
"52168","ARM",15,19,77.951,2018
"52169","ARM",20,24,97.622,2018
"52170","ARM",25,29,133.573,2018
"52171","ARM",30,34,139.803,2018
"52172","ARM",35,39,119.221,2018
"52173","ARM",40,44,96.509,2018
"52174","ARM",45,49,88.569,2018
"52175","ARM",50,54,101.932,2018
"52176","ARM",55,59,119.24,2018
"52177","ARM",60,64,102.311,2018
"52178","ARM",65,69,67.19,2018
"52179","ARM",70,74,40.55,2018
"52180","ARM",75,79,34.332,2018
"52181","ARM",80,84,37.489,2018
"52182","ARM",85,89,13.434,2018
"52183","ARM",90,94,6.757,2018
"52184","ARM",95,99,1.28,2018
"52185","ARM",100,104,0.256,2018
"52210","ARM",15,19,79.246,2020
"52211","ARM",20,24,83.57,2020
"52212","ARM",25,29,121.179,2020
"52213","ARM",30,34,140.965,2020
"52214","ARM",35,39,128.446,2020
"52215","ARM",40,44,103.854,2020
"52216","ARM",45,49,89.222,2020
"52217","ARM",50,54,92.854,2020
"52218","ARM",55,59,114.141,2020
"52219","ARM",60,64,112.885,2020
"52220","ARM",65,69,76.729,2020
"52221","ARM",70,74,50.547,2020
"52222","ARM",75,79,26.455,2020
"52223","ARM",80,84,38.221,2020
"52224","ARM",85,89,13.987,2020
"52225","ARM",90,94,6.106,2020
"52226","ARM",95,99,1.006,2020
"52227","ARM",100,104,0.176,2020
"54751","ABW",15,19,2.083,1990
"54752","ABW",20,24,2.179,1990
"54753","ABW",25,29,2.758,1990
"54754","ABW",30,34,3.233,1990
"54755","ABW",35,39,2.963,1990
"54756","ABW",40,44,2.342,1990
"54757","ABW",45,49,1.795,1990
"54758","ABW",50,54,1.728,1990
"54759","ABW",55,59,1.48,1990
"54760","ABW",60,64,0.949,1990
"54761","ABW",65,69,0.807,1990
"54762","ABW",70,74,0.729,1990
"54763","ABW",75,79,0.569,1990
"54764","ABW",80,84,0.399,1990
"54765","ABW",85,89,0.18,1990
"54766","ABW",90,94,0.047,1990
"54767","ABW",95,99,0.008,1990
"54768","ABW",100,104,0,1990
"54856","ABW",15,19,2.482,1995
"54857","ABW",20,24,2.656,1995
"54858","ABW",25,29,3.451,1995
"54859","ABW",30,34,3.988,1995
"54860","ABW",35,39,3.953,1995
"54861","ABW",40,44,3.429,1995
"54862","ABW",45,49,2.756,1995
"54863","ABW",50,54,2.253,1995
"54864","ABW",55,59,1.888,1995
"54865","ABW",60,64,1.465,1995
"54866","ABW",65,69,1.037,1995
"54867","ABW",70,74,0.77,1995
"54868","ABW",75,79,0.576,1995
"54869","ABW",80,84,0.426,1995
"54870","ABW",85,89,0.22,1995
"54871","ABW",90,94,0.062,1995
"54872","ABW",95,99,0.01,1995
"54873","ABW",100,104,0.001,1995
"54961","ABW",15,19,3.074,2000
"54962","ABW",20,24,2.601,2000
"54963","ABW",25,29,3.342,2000
"54964","ABW",30,34,4.005,2000
"54965","ABW",35,39,4.688,2000
"54966","ABW",40,44,4.425,2000
"54967","ABW",45,49,3.666,2000
"54968","ABW",50,54,2.845,2000
"54969","ABW",55,59,2.158,2000
"54970","ABW",60,64,1.929,2000
"54971","ABW",65,69,1.474,2000
"54972","ABW",70,74,0.926,2000
"54973","ABW",75,79,0.566,2000
"54974","ABW",80,84,0.549,2000
"54975","ABW",85,89,0.293,2000
"54976","ABW",90,94,0.077,2000
"54977","ABW",95,99,0.013,2000
"54978","ABW",100,104,0.001,2000
"55066","ABW",15,19,3.611,2005
"55067","ABW",20,24,3.232,2005
"55068","ABW",25,29,3.035,2005
"55069","ABW",30,34,3.969,2005
"55070","ABW",35,39,4.538,2005
"55071","ABW",40,44,5.137,2005
"55072","ABW",45,49,4.711,2005
"55073","ABW",50,54,3.731,2005
"55074","ABW",55,59,2.809,2005
"55075","ABW",60,64,2.116,2005
"55076","ABW",65,69,1.859,2005
"55077","ABW",70,74,1.353,2005
"55078","ABW",75,79,0.787,2005
"55079","ABW",80,84,0.441,2005
"55080","ABW",85,89,0.306,2005
"55081","ABW",90,94,0.104,2005
"55082","ABW",95,99,0.015,2005
"55083","ABW",100,104,0.001,2005
"55171","ABW",15,19,3.525,2010
"55172","ABW",20,24,2.506,2010
"55173","ABW",25,29,2.929,2010
"55174","ABW",30,34,3.559,2010
"55175","ABW",35,39,3.961,2010
"55176","ABW",40,44,4.412,2010
"55177","ABW",45,49,5.038,2010
"55178","ABW",50,54,4.415,2010
"55179","ABW",55,59,3.657,2010
"55180","ABW",60,64,2.795,2010
"55181","ABW",65,69,2.039,2010
"55182","ABW",70,74,1.695,2010
"55183","ABW",75,79,1.163,2010
"55184","ABW",80,84,0.672,2010
"55185","ABW",85,89,0.291,2010
"55186","ABW",90,94,0.113,2010
"55187","ABW",95,99,0.023,2010
"55188","ABW",100,104,0.002,2010
"55276","ABW",15,19,3.739,2015
"55277","ABW",20,24,3.551,2015
"55278","ABW",25,29,2.588,2015
"55279","ABW",30,34,3.047,2015
"55280","ABW",35,39,3.655,2015
"55281","ABW",40,44,4.032,2015
"55282","ABW",45,49,4.44,2015
"55283","ABW",50,54,4.992,2015
"55284","ABW",55,59,4.327,2015
"55285","ABW",60,64,3.543,2015
"55286","ABW",65,69,2.646,2015
"55287","ABW",70,74,1.843,2015
"55288","ABW",75,79,1.409,2015
"55289","ABW",80,84,0.839,2015
"55290","ABW",85,89,0.376,2015
"55291","ABW",90,94,0.111,2015
"55292","ABW",95,99,0.026,2015
"55293","ABW",100,104,0.003,2015
"55339","ABW",15,19,3.643,2018
"55340","ABW",20,24,3.778,2018
"55341","ABW",25,29,3.197,2018
"55342","ABW",30,34,2.688,2018
"55343","ABW",35,39,3.359,2018
"55344","ABW",40,44,3.86,2018
"55345","ABW",45,49,4.178,2018
"55346","ABW",50,54,4.687,2018
"55347","ABW",55,59,4.778,2018
"55348","ABW",60,64,3.93,2018
"55349","ABW",65,69,3.071,2018
"55350","ABW",70,74,2.14,2018
"55351","ABW",75,79,1.452,2018
"55352","ABW",80,84,0.964,2018
"55353","ABW",85,89,0.442,2018
"55354","ABW",90,94,0.146,2018
"55355","ABW",95,99,0.033,2018
"55356","ABW",100,104,0.004,2018
"55381","ABW",15,19,3.559,2020
"55382","ABW",20,24,3.759,2020
"55383","ABW",25,29,3.613,2020
"55384","ABW",30,34,2.682,2020
"55385","ABW",35,39,3.125,2020
"55386","ABW",40,44,3.712,2020
"55387","ABW",45,49,4.054,2020
"55388","ABW",50,54,4.403,2020
"55389","ABW",55,59,4.897,2020
"55390","ABW",60,64,4.196,2020
"55391","ABW",65,69,3.363,2020
"55392","ABW",70,74,2.406,2020
"55393","ABW",75,79,1.549,2020
"55394","ABW",80,84,1.031,2020
"55395","ABW",85,89,0.48,2020
"55396","ABW",90,94,0.15,2020
"55397","ABW",95,99,0.028,2020
"55398","ABW",100,104,0.004,2020
"70606","AUS",15,19,677.582,1990
"70607","AUS",20,24,669.161,1990
"70608","AUS",25,29,703.673,1990
"70609","AUS",30,34,693.781,1990
"70610","AUS",35,39,654.186,1990
"70611","AUS",40,44,616.417,1990
"70612","AUS",45,49,472.398,1990
"70613","AUS",50,54,395.983,1990
"70614","AUS",55,59,355.784,1990
"70615","AUS",60,64,366.384,1990
"70616","AUS",65,69,344.004,1990
"70617","AUS",70,74,270.814,1990
"70618","AUS",75,79,219.139,1990
"70619","AUS",80,84,139.097,1990
"70620","AUS",85,89,70.034,1990
"70621","AUS",90,94,26.055,1990
"70622","AUS",95,99,6.263,1990
"70623","AUS",100,104,0.655,1990
"70711","AUS",15,19,618.821,1995
"70712","AUS",20,24,697.62,1995
"70713","AUS",25,29,687.563,1995
"70714","AUS",30,34,729.612,1995
"70715","AUS",35,39,712.243,1995
"70716","AUS",40,44,666.358,1995
"70717","AUS",45,49,615.551,1995
"70718","AUS",50,54,469.19,1995
"70719","AUS",55,59,391.191,1995
"70720","AUS",60,64,353.38,1995
"70721","AUS",65,69,350.825,1995
"70722","AUS",70,74,319.405,1995
"70723","AUS",75,79,233.79,1995
"70724","AUS",80,84,174.383,1995
"70725","AUS",85,89,89.516,1995
"70726","AUS",90,94,32.854,1995
"70727","AUS",95,99,7.621,1995
"70728","AUS",100,104,0.989,1995
"70816","AUS",15,19,636.442,2000
"70817","AUS",20,24,622.475,2000
"70818","AUS",25,29,723.29,2000
"70819","AUS",30,34,703.888,2000
"70820","AUS",35,39,755.102,2000
"70821","AUS",40,44,720.229,2000
"70822","AUS",45,49,668.326,2000
"70823","AUS",50,54,620.967,2000
"70824","AUS",55,59,460.854,2000
"70825","AUS",60,64,386.587,2000
"70826","AUS",65,69,338.801,2000
"70827","AUS",70,74,328.821,2000
"70828","AUS",75,79,285.92,2000
"70829","AUS",80,84,184.839,2000
"70830","AUS",85,89,115.367,2000
"70831","AUS",90,94,42.938,2000
"70832","AUS",95,99,9.563,2000
"70833","AUS",100,104,1.171,2000
"70921","AUS",15,19,673.639,2005
"70922","AUS",20,24,691.498,2005
"70923","AUS",25,29,661.845,2005
"70924","AUS",30,34,759.97,2005
"70925","AUS",35,39,728.698,2005
"70926","AUS",40,44,773.782,2005
"70927","AUS",45,49,727.971,2005
"70928","AUS",50,54,663.6,2005
"70929","AUS",55,59,614.611,2005
"70930","AUS",60,64,456.323,2005
"70931","AUS",65,69,376.151,2005
"70932","AUS",70,74,318.601,2005
"70933","AUS",75,79,294.591,2005
"70934","AUS",80,84,236.024,2005
"70935","AUS",85,89,127.072,2005
"70936","AUS",90,94,58.005,2005
"70937","AUS",95,99,13.126,2005
"70938","AUS",100,104,1.522,2005
"71026","AUS",15,19,715.748,2010
"71027","AUS",20,24,790.725,2010
"71028","AUS",25,29,810.87,2010
"71029","AUS",30,34,745.017,2010
"71030","AUS",35,39,816.551,2010
"71031","AUS",40,44,766.567,2010
"71032","AUS",45,49,790.175,2010
"71033","AUS",50,54,734.537,2010
"71034","AUS",55,59,655.134,2010
"71035","AUS",60,64,601.333,2010
"71036","AUS",65,69,448.474,2010
"71037","AUS",70,74,355.469,2010
"71038","AUS",75,79,293.228,2010
"71039","AUS",80,84,250.332,2010
"71040","AUS",85,89,167.08,2010
"71041","AUS",90,94,66.042,2010
"71042","AUS",95,99,18.323,2010
"71043","AUS",100,104,2.101,2010
"71131","AUS",15,19,726.463,2015
"71132","AUS",20,24,816.258,2015
"71133","AUS",25,29,889.15,2015
"71134","AUS",30,34,886.555,2015
"71135","AUS",35,39,797.854,2015
"71136","AUS",40,44,837.893,2015
"71137","AUS",45,49,791.565,2015
"71138","AUS",50,54,789.108,2015
"71139","AUS",55,59,736.538,2015
"71140","AUS",60,64,647.507,2015
"71141","AUS",65,69,580.742,2015
"71142","AUS",70,74,429.012,2015
"71143","AUS",75,79,326.123,2015
"71144","AUS",80,84,259.187,2015
"71145","AUS",85,89,181.71,2015
"71146","AUS",90,94,89.371,2015
"71147","AUS",95,99,21.439,2015
"71148","AUS",100,104,2.9,2015
"71194","AUS",15,19,728.652,2018
"71195","AUS",20,24,795.231,2018
"71196","AUS",25,29,884.549,2018
"71197","AUS",30,34,927.625,2018
"71198","AUS",35,39,868.498,2018
"71199","AUS",40,44,817.899,2018
"71200","AUS",45,49,829.426,2018
"71201","AUS",50,54,787.156,2018
"71202","AUS",55,59,771.543,2018
"71203","AUS",60,64,694.744,2018
"71204","AUS",65,69,613.09,2018
"71205","AUS",70,74,509.567,2018
"71206","AUS",75,79,359.661,2018
"71207","AUS",80,84,266.355,2018
"71208","AUS",85,89,185.773,2018
"71209","AUS",90,94,98.013,2018
"71210","AUS",95,99,31.58,2018
"71211","AUS",100,104,3.128,2018
"71236","AUS",15,19,742.431,2020
"71237","AUS",20,24,783.346,2020
"71238","AUS",25,29,871.181,2020
"71239","AUS",30,34,935.876,2020
"71240","AUS",35,39,921.292,2020
"71241","AUS",40,44,818.343,2020
"71242","AUS",45,49,845.813,2020
"71243","AUS",50,54,789.39,2020
"71244","AUS",55,59,782.011,2020
"71245","AUS",60,64,724.814,2020
"71246","AUS",65,69,630.854,2020
"71247","AUS",70,74,555.787,2020
"71248","AUS",75,79,397.186,2020
"71249","AUS",80,84,281.672,2020
"71250","AUS",85,89,192.294,2020
"71251","AUS",90,94,100.294,2020
"71252","AUS",95,99,30.076,2020
"71253","AUS",100,104,3.419,2020
"76948","AUT",15,19,251.532,1990
"76949","AUT",20,24,313.308,1990
"76950","AUT",25,29,327.054,1990
"76951","AUT",30,34,294.762,1990
"76952","AUT",35,39,251.063,1990
"76953","AUT",40,44,259.997,1990
"76954","AUT",45,49,279.29,1990
"76955","AUT",50,54,240.299,1990
"76956","AUT",55,59,204.232,1990
"76957","AUT",60,64,218.146,1990
"76958","AUT",65,69,241.655,1990
"76959","AUT",70,74,145.802,1990
"76960","AUT",75,79,167.552,1990
"76961","AUT",80,84,120.354,1990
"76962","AUT",85,89,57.523,1990
"76963","AUT",90,94,16.33,1990
"76964","AUT",95,99,2.387,1990
"76965","AUT",100,104,0.158,1990
"77053","AUT",15,19,225.104,1995
"77054","AUT",20,24,272.904,1995
"77055","AUT",25,29,340.206,1995
"77056","AUT",30,34,347.373,1995
"77057","AUT",35,39,305.805,1995
"77058","AUT",40,44,252.603,1995
"77059","AUT",45,49,249.301,1995
"77060","AUT",50,54,262.723,1995
"77061","AUT",55,59,221.066,1995
"77062","AUT",60,64,189.073,1995
"77063","AUT",65,69,209.317,1995
"77064","AUT",70,74,225.276,1995
"77065","AUT",75,79,122.017,1995
"77066","AUT",80,84,124.834,1995
"77067","AUT",85,89,70.803,1995
"77068","AUT",90,94,21.669,1995
"77069","AUT",95,99,3.483,1995
"77070","AUT",100,104,0.237,1995
"77158","AUT",15,19,235.005,2000
"77159","AUT",20,24,229.915,2000
"77160","AUT",25,29,278.791,2000
"77161","AUT",30,34,344.802,2000
"77162","AUT",35,39,350.018,2000
"77163","AUT",40,44,306.736,2000
"77164","AUT",45,49,252.099,2000
"77165","AUT",50,54,246.994,2000
"77166","AUT",55,59,258.333,2000
"77167","AUT",60,64,215.411,2000
"77168","AUT",65,69,180.966,2000
"77169","AUT",70,74,193.995,2000
"77170","AUT",75,79,195.934,2000
"77171","AUT",80,84,93.671,2000
"77172","AUT",85,89,75.198,2000
"77173","AUT",90,94,28.369,2000
"77174","AUT",95,99,4.845,2000
"77175","AUT",100,104,0.355,2000
"77263","AUT",15,19,239.891,2005
"77264","AUT",20,24,257.698,2005
"77265","AUT",25,29,252.484,2005
"77266","AUT",30,34,292.361,2005
"77267","AUT",35,39,349.587,2005
"77268","AUT",40,44,349.884,2005
"77269","AUT",45,49,306.281,2005
"77270","AUT",50,54,250.738,2005
"77271","AUT",55,59,243.152,2005
"77272","AUT",60,64,252.369,2005
"77273","AUT",65,69,206.766,2005
"77274","AUT",70,74,169.321,2005
"77275","AUT",75,79,172.83,2005
"77276","AUT",80,84,156.595,2005
"77277","AUT",85,89,59.962,2005
"77278","AUT",90,94,32.242,2005
"77279","AUT",95,99,6.749,2005
"77280","AUT",100,104,0.526,2005
"77368","AUT",15,19,246.115,2010
"77369","AUT",20,24,256.213,2010
"77370","AUT",25,29,275.981,2010
"77371","AUT",30,34,264.214,2010
"77372","AUT",35,39,298.074,2010
"77373","AUT",40,44,351.962,2010
"77374","AUT",45,49,350.042,2010
"77375","AUT",50,54,305.918,2010
"77376","AUT",55,59,248.643,2010
"77377","AUT",60,64,237.609,2010
"77378","AUT",65,69,243.841,2010
"77379","AUT",70,74,194.967,2010
"77380","AUT",75,79,152.897,2010
"77381","AUT",80,84,141.548,2010
"77382","AUT",85,89,103.349,2010
"77383","AUT",90,94,27.663,2010
"77384","AUT",95,99,8.382,2010
"77385","AUT",100,104,0.8,2010
"77473","AUT",15,19,222.244,2015
"77474","AUT",20,24,269.666,2015
"77475","AUT",25,29,284.832,2015
"77476","AUT",30,34,295.077,2015
"77477","AUT",35,39,272.57,2015
"77478","AUT",40,44,302.104,2015
"77479","AUT",45,49,354.598,2015
"77480","AUT",50,54,348.848,2015
"77481","AUT",55,59,303.265,2015
"77482","AUT",60,64,245.513,2015
"77483","AUT",65,69,232.975,2015
"77484","AUT",70,74,235.087,2015
"77485","AUT",75,79,181.512,2015
"77486","AUT",80,84,129.296,2015
