iso3,countryname,region,super_region,year,age_group,ever_had_sex
NAM,Namibia,Sub-Saharan,3,1993,45,0.9945443
NAM,Namibia,Sub-Saharan,3,1994,15,0.4222653
NAM,Namibia,Sub-Saharan,3,1994,20,0.8358651
NAM,Namibia,Sub-Saharan,3,1994,25,0.9330654
NAM,Namibia,Sub-Saharan,3,1994,30,0.9803336
NAM,Namibia,Sub-Saharan,3,1994,35,0.9929641
NAM,Namibia,Sub-Saharan,3,1994,40,0.9925046
NAM,Namibia,Sub-Saharan,3,1994,45,0.9948605
NAM,Namibia,Sub-Saharan,3,1995,15,0.4237553
NAM,Namibia,Sub-Saharan,3,1995,20,0.8422376
NAM,Namibia,Sub-Saharan,3,1995,25,0.9360282
NAM,Namibia,Sub-Saharan,3,1995,30,0.9803489
NAM,Namibia,Sub-Saharan,3,1995,35,0.9923738
NAM,Namibia,Sub-Saharan,3,1995,40,0.9922194
NAM,Namibia,Sub-Saharan,3,1995,45,0.9952863
NAM,Namibia,Sub-Saharan,3,1996,15,0.4289621
NAM,Namibia,Sub-Saharan,3,1996,20,0.8544867
NAM,Namibia,Sub-Saharan,3,1996,25,0.9415537
NAM,Namibia,Sub-Saharan,3,1996,30,0.9805591
NAM,Namibia,Sub-Saharan,3,1996,35,0.9912537
NAM,Namibia,Sub-Saharan,3,1996,40,0.9917771
NAM,Namibia,Sub-Saharan,3,1996,45,0.9958856
NAM,Namibia,Sub-Saharan,3,1997,15,0.4349468
NAM,Namibia,Sub-Saharan,3,1997,20,0.8659116
NAM,Namibia,Sub-Saharan,3,1997,25,0.9466337
NAM,Namibia,Sub-Saharan,3,1997,30,0.9808662
NAM,Namibia,Sub-Saharan,3,1997,35,0.9900867
NAM,Namibia,Sub-Saharan,3,1997,40,0.9913814
NAM,Namibia,Sub-Saharan,3,1997,45,0.9963367
NAM,Namibia,Sub-Saharan,3,1998,15,0.4405891
NAM,Namibia,Sub-Saharan,3,1998,20,0.8751035
NAM,Namibia,Sub-Saharan,3,1998,25,0.9507259
NAM,Namibia,Sub-Saharan,3,1998,30,0.9811788
NAM,Namibia,Sub-Saharan,3,1998,35,0.9889975
NAM,Namibia,Sub-Saharan,3,1998,40,0.9910563
NAM,Namibia,Sub-Saharan,3,1998,45,0.9966318
NAM,Namibia,Sub-Saharan,3,1999,15,0.4452062
NAM,Namibia,Sub-Saharan,3,1999,20,0.881958
NAM,Namibia,Sub-Saharan,3,1999,25,0.9538362
NAM,Namibia,Sub-Saharan,3,1999,30,0.9814542
NAM,Namibia,Sub-Saharan,3,1999,35,0.9880891
NAM,Namibia,Sub-Saharan,3,1999,40,0.990819
NAM,Namibia,Sub-Saharan,3,1999,45,0.9968094
NAM,Namibia,Sub-Saharan,3,2000,15,0.4484842
NAM,Namibia,Sub-Saharan,3,2000,20,0.8867226
NAM,Namibia,Sub-Saharan,3,2000,25,0.9560355
NAM,Namibia,Sub-Saharan,3,2000,30,0.98166
NAM,Namibia,Sub-Saharan,3,2000,35,0.9873589
NAM,Namibia,Sub-Saharan,3,2000,40,0.9906479
NAM,Namibia,Sub-Saharan,3,2000,45,0.9969032
NAM,Namibia,Sub-Saharan,3,2001,15,0.4508522
NAM,Namibia,Sub-Saharan,3,2001,20,0.8901111
NAM,Namibia,Sub-Saharan,3,2001,25,0.9575682
NAM,Namibia,Sub-Saharan,3,2001,30,0.9818242
NAM,Namibia,Sub-Saharan,3,2001,35,0.9867914
NAM,Namibia,Sub-Saharan,3,2001,40,0.9905273
NAM,Namibia,Sub-Saharan,3,2001,45,0.9969425
NAM,Namibia,Sub-Saharan,3,2002,15,0.44785
NAM,Namibia,Sub-Saharan,3,2002,20,0.8897316
NAM,Namibia,Sub-Saharan,3,2002,25,0.9578913
NAM,Namibia,Sub-Saharan,3,2002,30,0.98215
NAM,Namibia,Sub-Saharan,3,2002,35,0.9869245
NAM,Namibia,Sub-Saharan,3,2002,40,0.990706
NAM,Namibia,Sub-Saharan,3,2002,45,0.9966826
NAM,Namibia,Sub-Saharan,3,2003,15,0.4446805
NAM,Namibia,Sub-Saharan,3,2003,20,0.8893516
NAM,Namibia,Sub-Saharan,3,2003,25,0.9582083
NAM,Namibia,Sub-Saharan,3,2003,30,0.9824623
NAM,Namibia,Sub-Saharan,3,2003,35,0.9870461
NAM,Namibia,Sub-Saharan,3,2003,40,0.990885
NAM,Namibia,Sub-Saharan,3,2003,45,0.9963799
NAM,Namibia,Sub-Saharan,3,2004,15,0.441854
NAM,Namibia,Sub-Saharan,3,2004,20,0.8889071
NAM,Namibia,Sub-Saharan,3,2004,25,0.9584432
NAM,Namibia,Sub-Saharan,3,2004,30,0.982732
NAM,Namibia,Sub-Saharan,3,2004,35,0.9871441
NAM,Namibia,Sub-Saharan,3,2004,40,0.9910403
NAM,Namibia,Sub-Saharan,3,2004,45,0.9960423
NAM,Namibia,Sub-Saharan,3,2005,15,0.4392855
NAM,Namibia,Sub-Saharan,3,2005,20,0.8886816
NAM,Namibia,Sub-Saharan,3,2005,25,0.958829
NAM,Namibia,Sub-Saharan,3,2005,30,0.9829947
NAM,Namibia,Sub-Saharan,3,2005,35,0.9872626
NAM,Namibia,Sub-Saharan,3,2005,40,0.9912036
NAM,Namibia,Sub-Saharan,3,2005,45,0.9956952
NAM,Namibia,Sub-Saharan,3,2006,15,0.4366061
NAM,Namibia,Sub-Saharan,3,2006,20,0.8883082
NAM,Namibia,Sub-Saharan,3,2006,25,0.9590905
NAM,Namibia,Sub-Saharan,3,2006,30,0.9831731
NAM,Namibia,Sub-Saharan,3,2006,35,0.9873225
NAM,Namibia,Sub-Saharan,3,2006,40,0.9913334
NAM,Namibia,Sub-Saharan,3,2006,45,0.9953274
NAM,Namibia,Sub-Saharan,3,2007,15,0.4341013
NAM,Namibia,Sub-Saharan,3,2007,20,0.8879848
NAM,Namibia,Sub-Saharan,3,2007,25,0.9593241
NAM,Namibia,Sub-Saharan,3,2007,30,0.9833163
NAM,Namibia,Sub-Saharan,3,2007,35,0.9873807
NAM,Namibia,Sub-Saharan,3,2007,40,0.9914299
NAM,Namibia,Sub-Saharan,3,2007,45,0.9949496
NAM,Namibia,Sub-Saharan,3,2008,15,0.4316753
NAM,Namibia,Sub-Saharan,3,2008,20,0.8874928
NAM,Namibia,Sub-Saharan,3,2008,25,0.9593682
NAM,Namibia,Sub-Saharan,3,2008,30,0.9833623
NAM,Namibia,Sub-Saharan,3,2008,35,0.9874032
NAM,Namibia,Sub-Saharan,3,2008,40,0.9914935
NAM,Namibia,Sub-Saharan,3,2008,45,0.9945627
NAM,Namibia,Sub-Saharan,3,2009,15,0.4296945
NAM,Namibia,Sub-Saharan,3,2009,20,0.8863949
NAM,Namibia,Sub-Saharan,3,2009,25,0.958793
NAM,Namibia,Sub-Saharan,3,2009,30,0.9830557
NAM,Namibia,Sub-Saharan,3,2009,35,0.987215
NAM,Namibia,Sub-Saharan,3,2009,40,0.9913735
NAM,Namibia,Sub-Saharan,3,2009,45,0.9944454
NAM,Namibia,Sub-Saharan,3,2010,15,0.4277354
NAM,Namibia,Sub-Saharan,3,2010,20,0.8850183
NAM,Namibia,Sub-Saharan,3,2010,25,0.9580828
NAM,Namibia,Sub-Saharan,3,2010,30,0.9827303
NAM,Namibia,Sub-Saharan,3,2010,35,0.9869749
NAM,Namibia,Sub-Saharan,3,2010,40,0.9912149
NAM,Namibia,Sub-Saharan,3,2010,45,0.994314
NER,Niger,Sub-Saharan,3,1980,15,0.6237806
NER,Niger,Sub-Saharan,3,1980,20,0.9376823
NER,Niger,Sub-Saharan,3,1980,25,0.9864138
NER,Niger,Sub-Saharan,3,1980,30,0.996973
NER,Niger,Sub-Saharan,3,1980,35,0.996174
NER,Niger,Sub-Saharan,3,1980,40,0.9923681
NER,Niger,Sub-Saharan,3,1980,45,0.9976908
NER,Niger,Sub-Saharan,3,1981,15,0.6232283
NER,Niger,Sub-Saharan,3,1981,20,0.9376121
NER,Niger,Sub-Saharan,3,1981,25,0.986403
NER,Niger,Sub-Saharan,3,1981,30,0.9969727
NER,Niger,Sub-Saharan,3,1981,35,0.996172
NER,Niger,Sub-Saharan,3,1981,40,0.9923654
NER,Niger,Sub-Saharan,3,1981,45,0.997691
NER,Niger,Sub-Saharan,3,1982,15,0.6226025
NER,Niger,Sub-Saharan,3,1982,20,0.9375428
NER,Niger,Sub-Saharan,3,1982,25,0.9863889
NER,Niger,Sub-Saharan,3,1982,30,0.9969724
NER,Niger,Sub-Saharan,3,1982,35,0.9961704
NER,Niger,Sub-Saharan,3,1982,40,0.9923633
NER,Niger,Sub-Saharan,3,1982,45,0.9976912
NER,Niger,Sub-Saharan,3,1983,15,0.6226472
NER,Niger,Sub-Saharan,3,1983,20,0.9376854
NER,Niger,Sub-Saharan,3,1983,25,0.9864241
NER,Niger,Sub-Saharan,3,1983,30,0.9969825
NER,Niger,Sub-Saharan,3,1983,35,0.9961838
NER,Niger,Sub-Saharan,3,1983,40,0.9923897
NER,Niger,Sub-Saharan,3,1983,45,0.9976999
NER,Niger,Sub-Saharan,3,1984,15,0.6250443
NER,Niger,Sub-Saharan,3,1984,20,0.9385283
NER,Niger,Sub-Saharan,3,1984,25,0.986618
NER,Niger,Sub-Saharan,3,1984,30,0.9970279
NER,Niger,Sub-Saharan,3,1984,35,0.9962422
NER,Niger,Sub-Saharan,3,1984,40,0.992506
NER,Niger,Sub-Saharan,3,1984,45,0.9977355
NER,Niger,Sub-Saharan,3,1985,15,0.6268381
NER,Niger,Sub-Saharan,3,1985,20,0.9391643
NER,Niger,Sub-Saharan,3,1985,25,0.9867653
NER,Niger,Sub-Saharan,3,1985,30,0.9970636
NER,Niger,Sub-Saharan,3,1985,35,0.9962863
NER,Niger,Sub-Saharan,3,1985,40,0.9925972
NER,Niger,Sub-Saharan,3,1985,45,0.997763
NER,Niger,Sub-Saharan,3,1986,15,0.6280702
NER,Niger,Sub-Saharan,3,1986,20,0.939632
NER,Niger,Sub-Saharan,3,1986,25,0.9868765
NER,Niger,Sub-Saharan,3,1986,30,0.9970896
NER,Niger,Sub-Saharan,3,1986,35,0.9963195
NER,Niger,Sub-Saharan,3,1986,40,0.992667
NER,Niger,Sub-Saharan,3,1986,45,0.9977841
NER,Niger,Sub-Saharan,3,1987,15,0.6295286
NER,Niger,Sub-Saharan,3,1987,20,0.9401467
NER,Niger,Sub-Saharan,3,1987,25,0.9870017
NER,Niger,Sub-Saharan,3,1987,30,0.9971178
NER,Niger,Sub-Saharan,3,1987,35,0.9963567
NER,Niger,Sub-Saharan,3,1987,40,0.9927456
NER,Niger,Sub-Saharan,3,1987,45,0.9978077
NER,Niger,Sub-Saharan,3,1988,15,0.630043
NER,Niger,Sub-Saharan,3,1988,20,0.9403443
NER,Niger,Sub-Saharan,3,1988,25,0.9870672
NER,Niger,Sub-Saharan,3,1988,30,0.997133
NER,Niger,Sub-Saharan,3,1988,35,0.9963774
NER,Niger,Sub-Saharan,3,1988,40,0.9927922
NER,Niger,Sub-Saharan,3,1988,45,0.9978213
NER,Niger,Sub-Saharan,3,1989,15,0.6280944
NER,Niger,Sub-Saharan,3,1989,20,0.9400807
NER,Niger,Sub-Saharan,3,1989,25,0.9871129
NER,Niger,Sub-Saharan,3,1989,30,0.9972108
NER,Niger,Sub-Saharan,3,1989,35,0.9964856
NER,Niger,Sub-Saharan,3,1989,40,0.9930413
NER,Niger,Sub-Saharan,3,1989,45,0.9978537
NER,Niger,Sub-Saharan,3,1990,15,0.6262565
NER,Niger,Sub-Saharan,3,1990,20,0.9398576
NER,Niger,Sub-Saharan,3,1990,25,0.9871775
NER,Niger,Sub-Saharan,3,1990,30,0.9972973
NER,Niger,Sub-Saharan,3,1990,35,0.9966069
NER,Niger,Sub-Saharan,3,1990,40,0.9933116
NER,Niger,Sub-Saharan,3,1990,45,0.9978932
NER,Niger,Sub-Saharan,3,1991,15,0.6238241
NER,Niger,Sub-Saharan,3,1991,20,0.9394761
NER,Niger,Sub-Saharan,3,1991,25,0.9872085
NER,Niger,Sub-Saharan,3,1991,30,0.9973786
NER,Niger,Sub-Saharan,3,1991,35,0.9967237
NER,Niger,Sub-Saharan,3,1991,40,0.9935666
NER,Niger,Sub-Saharan,3,1991,45,0.9979309
NER,Niger,Sub-Saharan,3,1992,15,0.6220908
NER,Niger,Sub-Saharan,3,1992,20,0.9393187
NER,Niger,Sub-Saharan,3,1992,25,0.9872903
NER,Niger,Sub-Saharan,3,1992,30,0.9974669
NER,Niger,Sub-Saharan,3,1992,35,0.9968504
NER,Niger,Sub-Saharan,3,1992,40,0.9938343
NER,Niger,Sub-Saharan,3,1992,45,0.9979775
NER,Niger,Sub-Saharan,3,1993,15,0.6201745
NER,Niger,Sub-Saharan,3,1993,20,0.9391859
NER,Niger,Sub-Saharan,3,1993,25,0.9873739
NER,Niger,Sub-Saharan,3,1993,30,0.9975492
NER,Niger,Sub-Saharan,3,1993,35,0.9969702
NER,Niger,Sub-Saharan,3,1993,40,0.9940756
NER,Niger,Sub-Saharan,3,1993,45,0.9980238
NER,Niger,Sub-Saharan,3,1994,15,0.6217157
NER,Niger,Sub-Saharan,3,1994,20,0.9368175
NER,Niger,Sub-Saharan,3,1994,25,0.9870009
NER,Niger,Sub-Saharan,3,1994,30,0.9973779
NER,Niger,Sub-Saharan,3,1994,35,0.9969063
NER,Niger,Sub-Saharan,3,1994,40,0.9947298
NER,Niger,Sub-Saharan,3,1994,45,0.9980617
NER,Niger,Sub-Saharan,3,1995,15,0.6244492
NER,Niger,Sub-Saharan,3,1995,20,0.9339153
NER,Niger,Sub-Saharan,3,1995,25,0.9865592
NER,Niger,Sub-Saharan,3,1995,30,0.9971434
NER,Niger,Sub-Saharan,3,1995,35,0.9968127
NER,Niger,Sub-Saharan,3,1995,40,0.9954799
NER,Niger,Sub-Saharan,3,1995,45,0.9981025
NER,Niger,Sub-Saharan,3,1996,15,0.6283028
NER,Niger,Sub-Saharan,3,1996,20,0.9299704
NER,Niger,Sub-Saharan,3,1996,25,0.9858071
NER,Niger,Sub-Saharan,3,1996,30,0.9967629
NER,Niger,Sub-Saharan,3,1996,35,0.9967462
NER,Niger,Sub-Saharan,3,1996,40,0.9962119
NER,Niger,Sub-Saharan,3,1996,45,0.9981193
NER,Niger,Sub-Saharan,3,1997,15,0.6315583
NER,Niger,Sub-Saharan,3,1997,20,0.9268067
NER,Niger,Sub-Saharan,3,1997,25,0.9851557
NER,Niger,Sub-Saharan,3,1997,30,0.9964275
NER,Niger,Sub-Saharan,3,1997,35,0.996833
NER,Niger,Sub-Saharan,3,1997,40,0.9967486
NER,Niger,Sub-Saharan,3,1997,45,0.9981387
NER,Niger,Sub-Saharan,3,1998,15,0.6329346
NER,Niger,Sub-Saharan,3,1998,20,0.9241276
NER,Niger,Sub-Saharan,3,1998,25,0.9845488
NER,Niger,Sub-Saharan,3,1998,30,0.996132
NER,Niger,Sub-Saharan,3,1998,35,0.9970183
NER,Niger,Sub-Saharan,3,1998,40,0.9971002
NER,Niger,Sub-Saharan,3,1998,45,0.9981486
NER,Niger,Sub-Saharan,3,1999,15,0.633844
NER,Niger,Sub-Saharan,3,1999,20,0.9223701
NER,Niger,Sub-Saharan,3,1999,25,0.9840956
NER,Niger,Sub-Saharan,3,1999,30,0.9959037
NER,Niger,Sub-Saharan,3,1999,35,0.9972563
NER,Niger,Sub-Saharan,3,1999,40,0.9973363
NER,Niger,Sub-Saharan,3,1999,45,0.9981602
NER,Niger,Sub-Saharan,3,2000,15,0.6343098
NER,Niger,Sub-Saharan,3,2000,20,0.9225888
NER,Niger,Sub-Saharan,3,2000,25,0.9836808
NER,Niger,Sub-Saharan,3,2000,30,0.9957254
NER,Niger,Sub-Saharan,3,2000,35,0.9974911
NER,Niger,Sub-Saharan,3,2000,40,0.9971952
NER,Niger,Sub-Saharan,3,2000,45,0.9981162
NER,Niger,Sub-Saharan,3,2001,15,0.6331102
NER,Niger,Sub-Saharan,3,2001,20,0.9219597
NER,Niger,Sub-Saharan,3,2001,25,0.9830245
NER,Niger,Sub-Saharan,3,2001,30,0.9955314
NER,Niger,Sub-Saharan,3,2001,35,0.9976581
NER,Niger,Sub-Saharan,3,2001,40,0.9969929
NER,Niger,Sub-Saharan,3,2001,45,0.9980571
NER,Niger,Sub-Saharan,3,2002,15,0.6307559
NER,Niger,Sub-Saharan,3,2002,20,0.9205893
NER,Niger,Sub-Saharan,3,2002,25,0.982303
NER,Niger,Sub-Saharan,3,2002,30,0.9954624
NER,Niger,Sub-Saharan,3,2002,35,0.9978749
NER,Niger,Sub-Saharan,3,2002,40,0.9969108
NER,Niger,Sub-Saharan,3,2002,45,0.998096
NER,Niger,Sub-Saharan,3,2003,15,0.6279187
NER,Niger,Sub-Saharan,3,2003,20,0.9188004
NER,Niger,Sub-Saharan,3,2003,25,0.9814425
NER,Niger,Sub-Saharan,3,2003,30,0.995386
NER,Niger,Sub-Saharan,3,2003,35,0.9980415
NER,Niger,Sub-Saharan,3,2003,40,0.9968175
NER,Niger,Sub-Saharan,3,2003,45,0.9981335
NER,Niger,Sub-Saharan,3,2004,15,0.6256816
NER,Niger,Sub-Saharan,3,2004,20,0.9171663
NER,Niger,Sub-Saharan,3,2004,25,0.9806085
NER,Niger,Sub-Saharan,3,2004,30,0.9953322
NER,Niger,Sub-Saharan,3,2004,35,0.9981815
NER,Niger,Sub-Saharan,3,2004,40,0.9967369
NER,Niger,Sub-Saharan,3,2004,45,0.9981784
NER,Niger,Sub-Saharan,3,2005,15,0.6230612
NER,Niger,Sub-Saharan,3,2005,20,0.9154174
NER,Niger,Sub-Saharan,3,2005,25,0.9797413
NER,Niger,Sub-Saharan,3,2005,30,0.9952779
NER,Niger,Sub-Saharan,3,2005,35,0.9982909
NER,Niger,Sub-Saharan,3,2005,40,0.9966529
NER,Niger,Sub-Saharan,3,2005,45,0.9982184
NER,Niger,Sub-Saharan,3,2006,15,0.6203204
NER,Niger,Sub-Saharan,3,2006,20,0.9137152
NER,Niger,Sub-Saharan,3,2006,25,0.9789167
NER,Niger,Sub-Saharan,3,2006,30,0.9952309
NER,Niger,Sub-Saharan,3,2006,35,0.9983805
NER,Niger,Sub-Saharan,3,2006,40,0.9965724
NER,Niger,Sub-Saharan,3,2006,45,0.998256
NER,Niger,Sub-Saharan,3,2007,15,0.6176592
NER,Niger,Sub-Saharan,3,2007,20,0.9121773
NER,Niger,Sub-Saharan,3,2007,25,0.9781828
NER,Niger,Sub-Saharan,3,2007,30,0.9952005
NER,Niger,Sub-Saharan,3,2007,35,0.9984573
NER,Niger,Sub-Saharan,3,2007,40,0.9965021
NER,Niger,Sub-Saharan,3,2007,45,0.9982929
NER,Niger,Sub-Saharan,3,2008,15,0.6152467
NER,Niger,Sub-Saharan,3,2008,20,0.911051
NER,Niger,Sub-Saharan,3,2008,25,0.9778807
NER,Niger,Sub-Saharan,3,2008,30,0.995148
NER,Niger,Sub-Saharan,3,2008,35,0.9984375
NER,Niger,Sub-Saharan,3,2008,40,0.9964601
NER,Niger,Sub-Saharan,3,2008,45,0.9982734
NER,Niger,Sub-Saharan,3,2009,15,0.6141018
NER,Niger,Sub-Saharan,3,2009,20,0.9104884
NER,Niger,Sub-Saharan,3,2009,25,0.9777417
NER,Niger,Sub-Saharan,3,2009,30,0.9951247
NER,Niger,Sub-Saharan,3,2009,35,0.9984285
NER,Niger,Sub-Saharan,3,2009,40,0.996441
NER,Niger,Sub-Saharan,3,2009,45,0.9982637
NER,Niger,Sub-Saharan,3,2010,15,0.6130451
NER,Niger,Sub-Saharan,3,2010,20,0.9100513
NER,Niger,Sub-Saharan,3,2010,25,0.9776329
NER,Niger,Sub-Saharan,3,2010,30,0.9951028
NER,Niger,Sub-Saharan,3,2010,35,0.998421
NER,Niger,Sub-Saharan,3,2010,40,0.9964242
NER,Niger,Sub-Saharan,3,2010,45,0.9982545
NGA,Nigeria,Sub-Saharan,3,1980,15,0.5500129
NGA,Nigeria,Sub-Saharan,3,1980,20,0.9111152
NGA,Nigeria,Sub-Saharan,3,1980,25,0.9793815
NGA,Nigeria,Sub-Saharan,3,1980,30,0.9935997
NGA,Nigeria,Sub-Saharan,3,1980,35,0.9933869
NGA,Nigeria,Sub-Saharan,3,1980,40,0.9897853
NGA,Nigeria,Sub-Saharan,3,1980,45,0.9977638
NGA,Nigeria,Sub-Saharan,3,1981,15,0.5478601
NGA,Nigeria,Sub-Saharan,3,1981,20,0.9109322
NGA,Nigeria,Sub-Saharan,3,1981,25,0.9793651
NGA,Nigeria,Sub-Saharan,3,1981,30,0.9936074
NGA,Nigeria,Sub-Saharan,3,1981,35,0.993394
NGA,Nigeria,Sub-Saharan,3,1981,40,0.9898084
NGA,Nigeria,Sub-Saharan,3,1981,45,0.9977702
NGA,Nigeria,Sub-Saharan,3,1982,15,0.5460021
NGA,Nigeria,Sub-Saharan,3,1982,20,0.9108636
NGA,Nigeria,Sub-Saharan,3,1982,25,0.9793841
NGA,Nigeria,Sub-Saharan,3,1982,30,0.9936281
NGA,Nigeria,Sub-Saharan,3,1982,35,0.9934103
NGA,Nigeria,Sub-Saharan,3,1982,40,0.989854
NGA,Nigeria,Sub-Saharan,3,1982,45,0.9977819
NGA,Nigeria,Sub-Saharan,3,1983,15,0.5448671
NGA,Nigeria,Sub-Saharan,3,1983,20,0.911072
NGA,Nigeria,Sub-Saharan,3,1983,25,0.9794844
NGA,Nigeria,Sub-Saharan,3,1983,30,0.9936737
NGA,Nigeria,Sub-Saharan,3,1983,35,0.993452
NGA,Nigeria,Sub-Saharan,3,1983,40,0.9899418
NGA,Nigeria,Sub-Saharan,3,1983,45,0.9978023
NGA,Nigeria,Sub-Saharan,3,1984,15,0.5440195
NGA,Nigeria,Sub-Saharan,3,1984,20,0.9114018
NGA,Nigeria,Sub-Saharan,3,1984,25,0.9796283
NGA,Nigeria,Sub-Saharan,3,1984,30,0.9937286
NGA,Nigeria,Sub-Saharan,3,1984,35,0.9935068
NGA,Nigeria,Sub-Saharan,3,1984,40,0.9900461
NGA,Nigeria,Sub-Saharan,3,1984,45,0.9978261
NGA,Nigeria,Sub-Saharan,3,1985,15,0.5422411
NGA,Nigeria,Sub-Saharan,3,1985,20,0.9113432
NGA,Nigeria,Sub-Saharan,3,1985,25,0.979682
NGA,Nigeria,Sub-Saharan,3,1985,30,0.9937541
NGA,Nigeria,Sub-Saharan,3,1985,35,0.9935287
NGA,Nigeria,Sub-Saharan,3,1985,40,0.9901009
NGA,Nigeria,Sub-Saharan,3,1985,45,0.9978383
NGA,Nigeria,Sub-Saharan,3,1986,15,0.541342
NGA,Nigeria,Sub-Saharan,3,1986,20,0.9116318
NGA,Nigeria,Sub-Saharan,3,1986,25,0.9798372
NGA,Nigeria,Sub-Saharan,3,1986,30,0.9938071
NGA,Nigeria,Sub-Saharan,3,1986,35,0.9935775
NGA,Nigeria,Sub-Saharan,3,1986,40,0.9901972
NGA,Nigeria,Sub-Saharan,3,1986,45,0.9978595
NGA,Nigeria,Sub-Saharan,3,1987,15,0.5449673
NGA,Nigeria,Sub-Saharan,3,1987,20,0.9131796
NGA,Nigeria,Sub-Saharan,3,1987,25,0.9799248
NGA,Nigeria,Sub-Saharan,3,1987,30,0.993607
NGA,Nigeria,Sub-Saharan,3,1987,35,0.9936522
NGA,Nigeria,Sub-Saharan,3,1987,40,0.9903343
NGA,Nigeria,Sub-Saharan,3,1987,45,0.9978889
NGA,Nigeria,Sub-Saharan,3,1988,15,0.5478321
NGA,Nigeria,Sub-Saharan,3,1988,20,0.9143112
NGA,Nigeria,Sub-Saharan,3,1988,25,0.979901
NGA,Nigeria,Sub-Saharan,3,1988,30,0.9933563
NGA,Nigeria,Sub-Saharan,3,1988,35,0.9936931
NGA,Nigeria,Sub-Saharan,3,1988,40,0.9904203
NGA,Nigeria,Sub-Saharan,3,1988,45,0.9979065
NGA,Nigeria,Sub-Saharan,3,1989,15,0.5500346
NGA,Nigeria,Sub-Saharan,3,1989,20,0.9151712
NGA,Nigeria,Sub-Saharan,3,1989,25,0.979806
NGA,Nigeria,Sub-Saharan,3,1989,30,0.9930746
NGA,Nigeria,Sub-Saharan,3,1989,35,0.9937195
NGA,Nigeria,Sub-Saharan,3,1989,40,0.9904798
NGA,Nigeria,Sub-Saharan,3,1989,45,0.9979178
NGA,Nigeria,Sub-Saharan,3,1990,15,0.5510207
NGA,Nigeria,Sub-Saharan,3,1990,20,0.9155175
NGA,Nigeria,Sub-Saharan,3,1990,25,0.9795777
NGA,Nigeria,Sub-Saharan,3,1990,30,0.9927492
NGA,Nigeria,Sub-Saharan,3,1990,35,0.9937157
NGA,Nigeria,Sub-Saharan,3,1990,40,0.9904828
NGA,Nigeria,Sub-Saharan,3,1990,45,0.9979168
NGA,Nigeria,Sub-Saharan,3,1991,15,0.5516291
NGA,Nigeria,Sub-Saharan,3,1991,20,0.9157219
NGA,Nigeria,Sub-Saharan,3,1991,25,0.9793497
NGA,Nigeria,Sub-Saharan,3,1991,30,0.9924351
NGA,Nigeria,Sub-Saharan,3,1991,35,0.9937146
NGA,Nigeria,Sub-Saharan,3,1991,40,0.9904832
NGA,Nigeria,Sub-Saharan,3,1991,45,0.9979159
NGA,Nigeria,Sub-Saharan,3,1992,15,0.5501483
NGA,Nigeria,Sub-Saharan,3,1992,20,0.9149911
NGA,Nigeria,Sub-Saharan,3,1992,25,0.979311
NGA,Nigeria,Sub-Saharan,3,1992,30,0.9923604
NGA,Nigeria,Sub-Saharan,3,1992,35,0.9938512
NGA,Nigeria,Sub-Saharan,3,1992,40,0.9906739
NGA,Nigeria,Sub-Saharan,3,1992,45,0.9979092
NGA,Nigeria,Sub-Saharan,3,1993,15,0.5486753
NGA,Nigeria,Sub-Saharan,3,1993,20,0.9139689
NGA,Nigeria,Sub-Saharan,3,1993,25,0.979252
NGA,Nigeria,Sub-Saharan,3,1993,30,0.9922742
NGA,Nigeria,Sub-Saharan,3,1993,35,0.9940295
NGA,Nigeria,Sub-Saharan,3,1993,40,0.9909309
NGA,Nigeria,Sub-Saharan,3,1993,45,0.9978968
NGA,Nigeria,Sub-Saharan,3,1994,15,0.5473681
NGA,Nigeria,Sub-Saharan,3,1994,20,0.9125466
NGA,Nigeria,Sub-Saharan,3,1994,25,0.9791638
NGA,Nigeria,Sub-Saharan,3,1994,30,0.9921818
NGA,Nigeria,Sub-Saharan,3,1994,35,0.9942723
NGA,Nigeria,Sub-Saharan,3,1994,40,0.9913048
NGA,Nigeria,Sub-Saharan,3,1994,45,0.9978769
NGA,Nigeria,Sub-Saharan,3,1995,15,0.5448799
NGA,Nigeria,Sub-Saharan,3,1995,20,0.9098153
NGA,Nigeria,Sub-Saharan,3,1995,25,0.9787845
NGA,Nigeria,Sub-Saharan,3,1995,30,0.9920007
NGA,Nigeria,Sub-Saharan,3,1995,35,0.9945359
NGA,Nigeria,Sub-Saharan,3,1995,40,0.991797
NGA,Nigeria,Sub-Saharan,3,1995,45,0.9978272
NGA,Nigeria,Sub-Saharan,3,1996,15,0.5389247
NGA,Nigeria,Sub-Saharan,3,1996,20,0.9028666
NGA,Nigeria,Sub-Saharan,3,1996,25,0.9777814
NGA,Nigeria,Sub-Saharan,3,1996,30,0.9920118
NGA,Nigeria,Sub-Saharan,3,1996,35,0.9950318
NGA,Nigeria,Sub-Saharan,3,1996,40,0.9929715
NGA,Nigeria,Sub-Saharan,3,1996,45,0.9977474
NGA,Nigeria,Sub-Saharan,3,1997,15,0.5325512
NGA,Nigeria,Sub-Saharan,3,1997,20,0.8952725
NGA,Nigeria,Sub-Saharan,3,1997,25,0.9765463
NGA,Nigeria,Sub-Saharan,3,1997,30,0.9920442
NGA,Nigeria,Sub-Saharan,3,1997,35,0.9954272
NGA,Nigeria,Sub-Saharan,3,1997,40,0.994006
